site,myear,date,p4file,dow,j.wk,te.re.wk,time,temp,gage,mode,trapmode,startstop,revolutions,rpm,threerottime,but.new,but.re,coh.new,coh.re,coh.mort,hch.new,hch.pit,hch.pre,hch.re,hch.mort,chs.new,chs.pit,chs.clip,chs.nm,chs.pre,chs.re.true,chs.re.mort,chs.gen,chs.mort.c,chs.mort.m,chs.te.pit,chs.te.clip,chs.te.all,chs.re.pit,chs.re.clip,chs.re.all,sts.new,sts.pit,sts.clip,sts.nm,sts.scales,sts.re.true,sts.re.mort,sts.mort.c,sts.mort.m,sts.te.pit,sts.te.clip,sts.te.all,sts.re.pit,sts.re.clip,sts.re.all,comments
LOS,2018,2018-05-13,ORG-2018-133-LT1,Sunday,19,19,08:40,6,507,CON,CON,,13282,,00'18.89,0,0,26,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,6,0,6,0,3,0,0,0,0,0,6,6,0,0,0,
LOS,2018,2018-05-14,ORG-2018-134-LT1,Monday,20,19,10:30,7,559,CON,CON,,15478,,00'17.72,0,0,17,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,4,1,3,0,1,0,0,0,0,1,3,4,0,0,0,
LOS,2018,2018-05-15,ORG-2018-135-LT1,Tuesday,20,20,10:00,7,570,CON,CON,,15015,,00'15.70,2,0,11,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,2,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,2,2,0,0,0,
LOS,2018,2018-05-16,ORG-2018-136-LT1,Wednesday,20,20,09:50,8.5,795,CON,CON,,16805,,00'14.46,1,0,33,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,
LOS,2018,2018-05-17,ORG-2018-137-LT1,Thursday,20,20,09:05,6.5,746,CON,CON,,16530,,00'14.21,0,0,32,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
LOS,2018,2018-05-18,No File,Friday,20,20,10:05,6.5,740,CON/STP,CON,STP,18456,,'.,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
LOS,2018,2018-05-21,,Monday,21,20,09:40,,657,STR,NR,STR,,,'.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOS,2018,2018-05-22,No File,Tuesday,21,21,08:50,7,732,CON,CON,,16820,,00'14.60,0,0,14,0,0,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,2,2,0,0,0,
LOS,2018,2018-05-23,No File,Wednesday,21,21,09:00,7,958,CON/STP,CON,STP,17700,,'.,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Trap shut down for upcoming rain and Memorial Day weekend
LOS,2018,2018-05-29,,Tuesday,22,22,11:00,,936,STR,NR,STR,,,'.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOS,2018,2018-05-30,No File,Wednesday,22,22,08:40,7,910,CON,CON,,15080,,00'15.53,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
LOS,2018,2018-05-31,No File,Thursday,22,22,11:10,7,770,CON,CON,,17725,,00'16.75,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
LOS,2018,2018-06-01,No File,Friday,22,22,09:46,6.5,635,CON/STP,CON,STP,14257,,'.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,End of Trapping Season
,,,,,,,,,,,,,,,'.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
